query_id,query_reads_count,subject_id,%_identity,alignment_length,mismatches,gap_opens,query_length,q_start,q_end,subject_length,s_start,s_end,evalue,bit_score
ERR3855230,17086,B58S3_1_rev,85.0,20.0,3.0,0.0,100.0,35.0,54.0,20.0,1.0,20.0,0.000195,29.2
ERR3855231,29169,5.8S_Fungi_1_rev,100.0,23.0,0.0,0.0,100.0,32.0,54.0,23.0,1.0,23.0,8.83e-09,42.8
ERR3855231,29169,ITS2_1_rev,100.0,20.0,0.0,0.0,100.0,6.0,25.0,20.0,1.0,20.0,3.76e-07,37.4
ERR3855231,29169,58A2R_1_rev,100.0,17.0,0.0,0.0,100.0,7.0,23.0,17.0,1.0,17.0,1.6e-05,31.9
ERR3855231,29169,B58S3_1_rev,85.0,20.0,3.0,0.0,100.0,35.0,54.0,20.0,1.0,20.0,0.000195,29.2
ERR3855232,23228,ITS2_1_rev,100.0,17.0,0.0,0.0,23.0,7.0,23.0,20.0,1.0,17.0,3.23e-06,31.9
ERR3855232,23228,58A2R_1_rev,100.0,16.0,0.0,0.0,23.0,8.0,23.0,17.0,1.0,16.0,1.13e-05,30.1
ERR3855232,23228,ITS2_KYO2_1_rev,83.333,18.0,3.0,0.0,23.0,4.0,21.0,18.0,1.0,18.0,0.000479,25.6
ERR3855233,34158,5.8S_Fungi_1_rev,100.0,23.0,0.0,0.0,100.0,33.0,55.0,23.0,1.0,23.0,8.83e-09,42.8
ERR3855233,34158,ITS2_1_rev,100.0,20.0,0.0,0.0,100.0,7.0,26.0,20.0,1.0,20.0,3.76e-07,37.4
ERR3855233,34158,58A2R_1_rev,100.0,17.0,0.0,0.0,100.0,8.0,24.0,17.0,1.0,17.0,1.6e-05,31.9
ERR3855233,34158,B58S3_1_rev,85.0,20.0,3.0,0.0,100.0,36.0,55.0,20.0,1.0,20.0,0.000195,29.2
ERR3855234,34855,ITS2_1_rev,100.0,17.0,0.0,0.0,24.0,8.0,24.0,20.0,1.0,17.0,3.44e-06,31.9
ERR3855234,34855,58A2R_1_rev,100.0,16.0,0.0,0.0,24.0,9.0,24.0,17.0,1.0,16.0,1.2e-05,30.1
ERR3855235,22584,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
ERR3855236,26891,5.8S_Fungi_1_rev,100.0,23.0,0.0,0.0,62.0,35.0,57.0,23.0,1.0,23.0,5.1e-09,42.8
ERR3855236,26891,ITS2_1_rev,100.0,20.0,0.0,0.0,62.0,9.0,28.0,20.0,1.0,20.0,2.17e-07,37.4
ERR3855236,26891,58A2R_1_rev,100.0,17.0,0.0,0.0,62.0,10.0,26.0,17.0,1.0,17.0,9.23e-06,31.9
ERR3855236,26891,B58S3_1_rev,85.0,20.0,3.0,0.0,62.0,38.0,57.0,20.0,1.0,20.0,0.000112,29.2
ERR3855237,20997,ITS2_1_rev,100.0,17.0,0.0,0.0,26.0,10.0,26.0,20.0,1.0,17.0,3.34e-06,31.9
ERR3855237,20997,58A2R_1_rev,100.0,16.0,0.0,0.0,26.0,11.0,26.0,17.0,1.0,16.0,1.17e-05,30.1
ERR3855238,39328,5.8S_Fungi_1_rev,100.0,23.0,0.0,0.0,100.0,31.0,53.0,23.0,1.0,23.0,8.83e-09,42.8
ERR3855238,39328,ITS2_1_rev,100.0,20.0,0.0,0.0,100.0,5.0,24.0,20.0,1.0,20.0,3.76e-07,37.4
ERR3855238,39328,58A2R_1_rev,100.0,17.0,0.0,0.0,100.0,6.0,22.0,17.0,1.0,17.0,1.6e-05,31.9
ERR3855238,39328,B58S3_1_rev,85.0,20.0,3.0,0.0,100.0,34.0,53.0,20.0,1.0,20.0,0.000195,29.2
ERR3855239,44205,5.8S_Fungi_1_rev,100.0,23.0,0.0,0.0,65.0,34.0,56.0,23.0,1.0,23.0,5.4e-09,42.8
ERR3855239,44205,ITS2_1_rev,100.0,20.0,0.0,0.0,65.0,8.0,27.0,20.0,1.0,20.0,2.3e-07,37.4
ERR3855239,44205,58A2R_1_rev,100.0,17.0,0.0,0.0,65.0,9.0,25.0,17.0,1.0,17.0,9.76e-06,31.9
ERR3855239,44205,B58S3_1_rev,85.0,20.0,3.0,0.0,65.0,37.0,56.0,20.0,1.0,20.0,0.000119,29.2
ERR3855240,38129,5.8S_Fungi_1_rev,100.0,23.0,0.0,0.0,63.0,32.0,54.0,23.0,1.0,23.0,5.2e-09,42.8
ERR3855240,38129,ITS2_1_rev,100.0,20.0,0.0,0.0,63.0,6.0,25.0,20.0,1.0,20.0,2.21e-07,37.4
ERR3855240,38129,58A2R_1_rev,100.0,17.0,0.0,0.0,63.0,7.0,23.0,17.0,1.0,17.0,9.41e-06,31.9
ERR3855240,38129,B58S3_1_rev,85.0,20.0,3.0,0.0,63.0,35.0,54.0,20.0,1.0,20.0,0.000115,29.2
ERR3855241,56394,5.8S_Fungi_1_rev,100.0,23.0,0.0,0.0,100.0,32.0,54.0,23.0,1.0,23.0,8.83e-09,42.8
ERR3855241,56394,ITS2_1_rev,100.0,20.0,0.0,0.0,100.0,6.0,25.0,20.0,1.0,20.0,3.76e-07,37.4
ERR3855241,56394,58A2R_1_rev,100.0,17.0,0.0,0.0,100.0,7.0,23.0,17.0,1.0,17.0,1.6e-05,31.9
ERR3855241,56394,B58S3_1_rev,85.0,20.0,3.0,0.0,100.0,35.0,54.0,20.0,1.0,20.0,0.000195,29.2
ERR3855242,48372,5.8S_Fungi_1_rev,100.0,23.0,0.0,0.0,70.0,33.0,55.0,23.0,1.0,23.0,5.89e-09,42.8
ERR3855242,48372,ITS2_1_rev,100.0,20.0,0.0,0.0,70.0,7.0,26.0,20.0,1.0,20.0,2.5e-07,37.4
ERR3855242,48372,58A2R_1_rev,100.0,17.0,0.0,0.0,70.0,8.0,24.0,17.0,1.0,17.0,1.06e-05,31.9
ERR3855242,48372,B58S3_1_rev,85.0,20.0,3.0,0.0,70.0,36.0,55.0,20.0,1.0,20.0,0.00013,29.2
ERR3855243,41986,5.8S_Fungi_1_rev,100.0,23.0,0.0,0.0,64.0,33.0,55.0,23.0,1.0,23.0,5.3e-09,42.8
ERR3855243,41986,ITS2_1_rev,100.0,20.0,0.0,0.0,64.0,7.0,26.0,20.0,1.0,20.0,2.25e-07,37.4
ERR3855243,41986,58A2R_1_rev,100.0,17.0,0.0,0.0,64.0,8.0,24.0,17.0,1.0,17.0,9.58e-06,31.9
ERR3855243,41986,B58S3_1_rev,85.0,20.0,3.0,0.0,64.0,36.0,55.0,20.0,1.0,20.0,0.000117,29.2
ERR3855244,43896,5.8S_Fungi_1_rev,100.0,23.0,0.0,0.0,65.0,34.0,56.0,23.0,1.0,23.0,5.4e-09,42.8
ERR3855244,43896,ITS2_1_rev,100.0,20.0,0.0,0.0,65.0,8.0,27.0,20.0,1.0,20.0,2.3e-07,37.4
ERR3855244,43896,58A2R_1_rev,100.0,17.0,0.0,0.0,65.0,9.0,25.0,17.0,1.0,17.0,9.76e-06,31.9
ERR3855244,43896,B58S3_1_rev,85.0,20.0,3.0,0.0,65.0,37.0,56.0,20.0,1.0,20.0,0.000119,29.2
ERR3855245,45502,5.8S_Fungi_1_rev,100.0,23.0,0.0,0.0,65.0,34.0,56.0,23.0,1.0,23.0,5.4e-09,42.8
ERR3855245,45502,ITS2_1_rev,100.0,20.0,0.0,0.0,65.0,8.0,27.0,20.0,1.0,20.0,2.3e-07,37.4
ERR3855245,45502,58A2R_1_rev,100.0,17.0,0.0,0.0,65.0,9.0,25.0,17.0,1.0,17.0,9.76e-06,31.9
ERR3855245,45502,B58S3_1_rev,85.0,20.0,3.0,0.0,65.0,37.0,56.0,20.0,1.0,20.0,0.000119,29.2
ERR3855246,35851,ITS2_1_rev,100.0,17.0,0.0,0.0,25.0,9.0,25.0,20.0,1.0,17.0,3.66e-06,31.9
ERR3855246,35851,58A2R_1_rev,100.0,16.0,0.0,0.0,25.0,10.0,25.0,17.0,1.0,16.0,1.28e-05,30.1
ERR3855247,14647,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
ERR3855248,22677,ITS2_1_rev,100.0,17.0,0.0,0.0,24.0,8.0,24.0,20.0,1.0,17.0,3.44e-06,31.9
ERR3855248,22677,58A2R_1_rev,100.0,16.0,0.0,0.0,24.0,9.0,24.0,17.0,1.0,16.0,1.2e-05,30.1
ERR3855249,10731,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
ERR3855250,11411,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
ERR3855251,28307,ITS2_1_rev,100.0,17.0,0.0,0.0,21.0,5.0,21.0,20.0,1.0,17.0,2.8e-06,31.9
ERR3855251,28307,58A2R_1_rev,100.0,16.0,0.0,0.0,21.0,6.0,21.0,17.0,1.0,16.0,9.77e-06,30.1
ERR3855252,3409,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
ERR3855253,7426,ITS2_1_rev,100.0,17.0,0.0,0.0,22.0,6.0,22.0,20.0,1.0,17.0,3.01e-06,31.9
ERR3855253,7426,58A2R_1_rev,100.0,16.0,0.0,0.0,22.0,7.0,22.0,17.0,1.0,16.0,1.05e-05,30.1
ERR3855254,5425,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
ERR3855255,12369,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
ERR3855256,27095,ITS2_1_rev,100.0,17.0,0.0,0.0,23.0,7.0,23.0,20.0,1.0,17.0,3.23e-06,31.9
ERR3855256,27095,58A2R_1_rev,100.0,16.0,0.0,0.0,23.0,8.0,23.0,17.0,1.0,16.0,1.13e-05,30.1
ERR3855257,30348,5.8S_Fungi_1_rev,100.0,23.0,0.0,0.0,62.0,34.0,56.0,23.0,1.0,23.0,5.1e-09,42.8
ERR3855257,30348,ITS2_1_rev,100.0,20.0,0.0,0.0,62.0,8.0,27.0,20.0,1.0,20.0,2.17e-07,37.4
ERR3855257,30348,58A2R_1_rev,100.0,17.0,0.0,0.0,62.0,9.0,25.0,17.0,1.0,17.0,9.23e-06,31.9
ERR3855257,30348,B58S3_1_rev,85.0,20.0,3.0,0.0,62.0,37.0,56.0,20.0,1.0,20.0,0.000112,29.2
ERR3855258,23512,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
ERR3855259,28798,5.8S_Fungi_1_rev,100.0,23.0,0.0,0.0,70.0,35.0,57.0,23.0,1.0,23.0,5.89e-09,42.8
ERR3855259,28798,ITS2_1_rev,100.0,20.0,0.0,0.0,70.0,9.0,28.0,20.0,1.0,20.0,2.5e-07,37.4
ERR3855259,28798,58A2R_1_rev,100.0,17.0,0.0,0.0,70.0,10.0,26.0,17.0,1.0,17.0,1.06e-05,31.9
ERR3855259,28798,B58S3_1_rev,85.0,20.0,3.0,0.0,70.0,38.0,57.0,20.0,1.0,20.0,0.00013,29.2
ERR3855260,25099,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
ERR3855261,16763,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
ERR3855262,23900,ITS2_1_rev,100.0,17.0,0.0,0.0,25.0,9.0,25.0,20.0,1.0,17.0,3.66e-06,31.9
ERR3855262,23900,58A2R_1_rev,100.0,16.0,0.0,0.0,25.0,10.0,25.0,17.0,1.0,16.0,1.28e-05,30.1
ERR3855263,21353,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
ERR3855264,16447,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
ERR3855265,11114,ITS2_1_rev,100.0,17.0,0.0,0.0,21.0,5.0,21.0,20.0,1.0,17.0,2.8e-06,31.9
ERR3855265,11114,58A2R_1_rev,100.0,16.0,0.0,0.0,21.0,6.0,21.0,17.0,1.0,16.0,9.77e-06,30.1
ERR3855266,11792,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
ERR3855267,30785,5.8S_Fungi_1_rev,100.0,23.0,0.0,0.0,66.0,32.0,54.0,23.0,1.0,23.0,5.5e-09,42.8
ERR3855267,30785,ITS2_1_rev,100.0,20.0,0.0,0.0,66.0,6.0,25.0,20.0,1.0,20.0,2.34e-07,37.4
ERR3855267,30785,58A2R_1_rev,100.0,17.0,0.0,0.0,66.0,7.0,23.0,17.0,1.0,17.0,9.94e-06,31.9
ERR3855267,30785,B58S3_1_rev,85.0,20.0,3.0,0.0,66.0,35.0,54.0,20.0,1.0,20.0,0.000121,29.2
ERR3855268,26636,ITS2_1_rev,100.0,18.0,0.0,0.0,24.0,7.0,24.0,20.0,1.0,18.0,9.87e-07,33.7
ERR3855268,26636,58A2R_1_rev,100.0,17.0,0.0,0.0,24.0,8.0,24.0,17.0,1.0,17.0,3.44e-06,31.9
ERR3855268,26636,ITS2_KYO2_1_rev,83.333,18.0,3.0,0.0,24.0,4.0,21.0,18.0,1.0,18.0,0.000511,25.6
ERR3855269,26905,ITS2_1_rev,100.0,17.0,0.0,0.0,23.0,7.0,23.0,20.0,1.0,17.0,3.23e-06,31.9
ERR3855269,26905,58A2R_1_rev,100.0,16.0,0.0,0.0,23.0,8.0,23.0,17.0,1.0,16.0,1.13e-05,30.1
ERR3855270,7445,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
ERR3855271,29430,5.8S_Fungi_1_rev,100.0,23.0,0.0,0.0,61.0,34.0,56.0,23.0,1.0,23.0,5.01e-09,42.8
ERR3855271,29430,ITS2_1_rev,100.0,20.0,0.0,0.0,61.0,8.0,27.0,20.0,1.0,20.0,2.13e-07,37.4
ERR3855271,29430,58A2R_1_rev,100.0,17.0,0.0,0.0,61.0,9.0,25.0,17.0,1.0,17.0,9.05e-06,31.9
ERR3855271,29430,B58S3_1_rev,85.0,20.0,3.0,0.0,61.0,37.0,56.0,20.0,1.0,20.0,0.00011,29.2
ERR3855272,31546,ITS2_1_rev,100.0,17.0,0.0,0.0,27.0,11.0,27.0,20.0,1.0,17.0,3.53e-06,31.9
ERR3855272,31546,58A2R_1_rev,100.0,16.0,0.0,0.0,27.0,12.0,27.0,17.0,1.0,16.0,1.23e-05,30.1
ERR3855273,31428,ITS2_1_rev,100.0,17.0,0.0,0.0,28.0,12.0,28.0,20.0,1.0,17.0,3.73e-06,31.9
ERR3855273,31428,58A2R_1_rev,100.0,16.0,0.0,0.0,28.0,13.0,28.0,17.0,1.0,16.0,1.3e-05,30.1
ERR3855274,26481,ITS2_1_rev,100.0,17.0,0.0,0.0,21.0,5.0,21.0,20.0,1.0,17.0,2.8e-06,31.9
ERR3855274,26481,58A2R_1_rev,100.0,16.0,0.0,0.0,21.0,6.0,21.0,17.0,1.0,16.0,9.77e-06,30.1
ERR3855275,25886,ITS2_1_rev,100.0,17.0,0.0,0.0,24.0,8.0,24.0,20.0,1.0,17.0,3.44e-06,31.9
ERR3855275,25886,58A2R_1_rev,100.0,16.0,0.0,0.0,24.0,9.0,24.0,17.0,1.0,16.0,1.2e-05,30.1
ERR3855276,32404,ITS2_1_rev,100.0,17.0,0.0,0.0,25.0,9.0,25.0,20.0,1.0,17.0,3.66e-06,31.9
ERR3855276,32404,58A2R_1_rev,100.0,16.0,0.0,0.0,25.0,10.0,25.0,17.0,1.0,16.0,1.28e-05,30.1
ERR3855277,54142,5.8S_Fungi_1_rev,100.0,23.0,0.0,0.0,100.0,31.0,53.0,23.0,1.0,23.0,8.83e-09,42.8
ERR3855277,54142,ITS2_1_rev,100.0,20.0,0.0,0.0,100.0,5.0,24.0,20.0,1.0,20.0,3.76e-07,37.4
ERR3855277,54142,58A2R_1_rev,100.0,17.0,0.0,0.0,100.0,6.0,22.0,17.0,1.0,17.0,1.6e-05,31.9
ERR3855277,54142,B58S3_1_rev,85.0,20.0,3.0,0.0,100.0,34.0,53.0,20.0,1.0,20.0,0.000195,29.2
ERR3855278,50597,5.8S_Fungi_1_rev,100.0,23.0,0.0,0.0,100.0,36.0,58.0,23.0,1.0,23.0,8.83e-09,42.8
ERR3855278,50597,ITS2_1_rev,100.0,20.0,0.0,0.0,100.0,10.0,29.0,20.0,1.0,20.0,3.76e-07,37.4
ERR3855278,50597,58A2R_1_rev,100.0,17.0,0.0,0.0,100.0,11.0,27.0,17.0,1.0,17.0,1.6e-05,31.9
ERR3855278,50597,B58S3_1_rev,85.0,20.0,3.0,0.0,100.0,39.0,58.0,20.0,1.0,20.0,0.000195,29.2
ERR3855279,35414,5.8S_Fungi_1_rev,95.652,23.0,1.0,0.0,65.0,32.0,54.0,23.0,1.0,23.0,2.3e-07,38.3
ERR3855279,35414,ITS2_1_rev,100.0,19.0,0.0,0.0,65.0,6.0,24.0,20.0,1.0,19.0,8.01e-07,35.6
ERR3855279,35414,58A2R_1_rev,100.0,17.0,0.0,0.0,65.0,7.0,23.0,17.0,1.0,17.0,9.76e-06,31.9
ERR3855280,36094,5.8S_Fungi_1_rev,95.652,23.0,1.0,0.0,65.0,32.0,54.0,23.0,1.0,23.0,2.3e-07,38.3
ERR3855280,36094,ITS2_1_rev,100.0,19.0,0.0,0.0,65.0,6.0,24.0,20.0,1.0,19.0,8.01e-07,35.6
ERR3855280,36094,58A2R_1_rev,100.0,17.0,0.0,0.0,65.0,7.0,23.0,17.0,1.0,17.0,9.76e-06,31.9
ERR3855281,34320,5.8S_Fungi_1_rev,95.652,23.0,1.0,0.0,66.0,33.0,55.0,23.0,1.0,23.0,2.34e-07,38.3
ERR3855281,34320,ITS2_1_rev,100.0,19.0,0.0,0.0,66.0,7.0,25.0,20.0,1.0,19.0,8.16e-07,35.6
ERR3855281,34320,58A2R_1_rev,100.0,17.0,0.0,0.0,66.0,8.0,24.0,17.0,1.0,17.0,9.94e-06,31.9
ERR3855282,32793,5.8S_Fungi_1_rev,95.652,23.0,1.0,0.0,60.0,33.0,55.0,23.0,1.0,23.0,2.09e-07,38.3
ERR3855282,32793,ITS2_1_rev,100.0,19.0,0.0,0.0,60.0,7.0,25.0,20.0,1.0,19.0,7.28e-07,35.6
ERR3855282,32793,58A2R_1_rev,100.0,17.0,0.0,0.0,60.0,8.0,24.0,17.0,1.0,17.0,8.87e-06,31.9
ERR3855283,20848,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
ERR3855284,30462,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
ERR3855285,36377,ITS2_1_rev,100.0,17.0,0.0,0.0,28.0,12.0,28.0,20.0,1.0,17.0,3.73e-06,31.9
ERR3855285,36377,58A2R_1_rev,100.0,16.0,0.0,0.0,28.0,13.0,28.0,17.0,1.0,16.0,1.3e-05,30.1
ERR3855286,22081,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
ERR3855287,44767,ITS2_1_rev,100.0,17.0,0.0,0.0,21.0,5.0,21.0,20.0,1.0,17.0,2.8e-06,31.9
ERR3855287,44767,58A2R_1_rev,100.0,16.0,0.0,0.0,21.0,6.0,21.0,17.0,1.0,16.0,9.77e-06,30.1
ERR3855288,37782,ITS2_1_rev,100.0,17.0,0.0,0.0,22.0,6.0,22.0,20.0,1.0,17.0,3.01e-06,31.9
ERR3855288,37782,58A2R_1_rev,100.0,16.0,0.0,0.0,22.0,7.0,22.0,17.0,1.0,16.0,1.05e-05,30.1
ERR3855289,40707,ITS2_1_rev,100.0,17.0,0.0,0.0,22.0,6.0,22.0,20.0,1.0,17.0,3.01e-06,31.9
ERR3855289,40707,58A2R_1_rev,100.0,16.0,0.0,0.0,22.0,7.0,22.0,17.0,1.0,16.0,1.05e-05,30.1
ERR3855290,18160,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
ERR3855291,28161,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
ERR3855292,42700,5.8S_Fungi_1_rev,100.0,23.0,0.0,0.0,99.0,33.0,55.0,23.0,1.0,23.0,8.74e-09,42.8
ERR3855292,42700,ITS2_1_rev,100.0,20.0,0.0,0.0,99.0,7.0,26.0,20.0,1.0,20.0,3.71e-07,37.4
ERR3855292,42700,58A2R_1_rev,100.0,17.0,0.0,0.0,99.0,8.0,24.0,17.0,1.0,17.0,1.58e-05,31.9
ERR3855292,42700,B58S3_1_rev,85.0,20.0,3.0,0.0,99.0,36.0,55.0,20.0,1.0,20.0,0.000192,29.2
ERR3855293,43647,ITS2_1_rev,100.0,17.0,0.0,0.0,24.0,8.0,24.0,20.0,1.0,17.0,3.44e-06,31.9
ERR3855293,43647,58A2R_1_rev,100.0,16.0,0.0,0.0,24.0,9.0,24.0,17.0,1.0,16.0,1.2e-05,30.1
ERR3855294,29004,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
ERR3855295,44198,ITS2_1_rev,100.0,17.0,0.0,0.0,25.0,9.0,25.0,20.0,1.0,17.0,3.66e-06,31.9
ERR3855295,44198,58A2R_1_rev,100.0,16.0,0.0,0.0,25.0,10.0,25.0,17.0,1.0,16.0,1.28e-05,30.1
ERR3855296,39610,ITS2_1_rev,100.0,17.0,0.0,0.0,26.0,10.0,26.0,20.0,1.0,17.0,3.34e-06,31.9
ERR3855296,39610,58A2R_1_rev,100.0,16.0,0.0,0.0,26.0,11.0,26.0,17.0,1.0,16.0,1.17e-05,30.1
ERR3855297,43053,5.8S_Fungi_1_rev,100.0,23.0,0.0,0.0,59.0,32.0,54.0,23.0,1.0,23.0,4.81e-09,42.8
ERR3855297,43053,ITS2_1_rev,100.0,20.0,0.0,0.0,59.0,6.0,25.0,20.0,1.0,20.0,2.05e-07,37.4
ERR3855297,43053,58A2R_1_rev,100.0,17.0,0.0,0.0,59.0,7.0,23.0,17.0,1.0,17.0,8.7e-06,31.9
ERR3855297,43053,B58S3_1_rev,85.0,20.0,3.0,0.0,59.0,35.0,54.0,20.0,1.0,20.0,0.000106,29.2
ERR3855298,38280,ITS2_1_rev,100.0,17.0,0.0,0.0,22.0,6.0,22.0,20.0,1.0,17.0,3.01e-06,31.9
ERR3855298,38280,58A2R_1_rev,100.0,16.0,0.0,0.0,22.0,7.0,22.0,17.0,1.0,16.0,1.05e-05,30.1
ERR3855299,36929,ITS2_1_rev,100.0,17.0,0.0,0.0,27.0,11.0,27.0,20.0,1.0,17.0,3.53e-06,31.9
ERR3855299,36929,58A2R_1_rev,100.0,16.0,0.0,0.0,27.0,12.0,27.0,17.0,1.0,16.0,1.23e-05,30.1
ERR3855300,30310,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
ERR3855301,31592,ITS2_1_rev,100.0,17.0,0.0,0.0,21.0,5.0,21.0,20.0,1.0,17.0,2.8e-06,31.9
ERR3855301,31592,58A2R_1_rev,100.0,16.0,0.0,0.0,21.0,6.0,21.0,17.0,1.0,16.0,9.77e-06,30.1
ERR3855302,41973,5.8S_Fungi_1_rev,100.0,23.0,0.0,0.0,73.0,31.0,53.0,23.0,1.0,23.0,6.18e-09,42.8
ERR3855302,41973,ITS2_1_rev,100.0,20.0,0.0,0.0,73.0,5.0,24.0,20.0,1.0,20.0,2.63e-07,37.4
ERR3855302,41973,58A2R_1_rev,100.0,17.0,0.0,0.0,73.0,6.0,22.0,17.0,1.0,17.0,1.12e-05,31.9
ERR3855302,41973,B58S3_1_rev,85.0,20.0,3.0,0.0,73.0,34.0,53.0,20.0,1.0,20.0,0.000136,29.2
ERR3855303,32665,ITS2_1_rev,100.0,17.0,0.0,0.0,22.0,6.0,22.0,20.0,1.0,17.0,3.01e-06,31.9
ERR3855303,32665,58A2R_1_rev,100.0,16.0,0.0,0.0,22.0,7.0,22.0,17.0,1.0,16.0,1.05e-05,30.1
ERR3855304,40440,ITS2_1_rev,100.0,17.0,0.0,0.0,22.0,6.0,22.0,20.0,1.0,17.0,3.01e-06,31.9
ERR3855304,40440,58A2R_1_rev,100.0,16.0,0.0,0.0,22.0,7.0,22.0,17.0,1.0,16.0,1.05e-05,30.1
ERR3855305,15626,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
ERR3855306,44022,ITS2_1_rev,100.0,17.0,0.0,0.0,23.0,7.0,23.0,20.0,1.0,17.0,3.23e-06,31.9
ERR3855306,44022,58A2R_1_rev,100.0,16.0,0.0,0.0,23.0,8.0,23.0,17.0,1.0,16.0,1.13e-05,30.1
ERR3855307,38001,ITS2_1_rev,100.0,17.0,0.0,0.0,24.0,8.0,24.0,20.0,1.0,17.0,3.44e-06,31.9
ERR3855307,38001,58A2R_1_rev,100.0,16.0,0.0,0.0,24.0,9.0,24.0,17.0,1.0,16.0,1.2e-05,30.1
ERR3855308,36959,ITS2_1_rev,100.0,17.0,0.0,0.0,24.0,8.0,24.0,20.0,1.0,17.0,3.44e-06,31.9
ERR3855308,36959,58A2R_1_rev,100.0,16.0,0.0,0.0,24.0,9.0,24.0,17.0,1.0,16.0,1.2e-05,30.1
ERR3855309,34021,ITS2_1_rev,100.0,15.0,0.0,0.0,25.0,9.0,23.0,20.0,1.0,15.0,4.46e-05,28.3
ERR3855309,34021,58A2R_1_rev,100.0,14.0,0.0,0.0,25.0,10.0,23.0,17.0,1.0,14.0,0.000156,26.5
ERR3855310,33722,ITS2_1_rev,100.0,17.0,0.0,0.0,26.0,10.0,26.0,20.0,1.0,17.0,3.34e-06,31.9
ERR3855310,33722,58A2R_1_rev,100.0,16.0,0.0,0.0,26.0,11.0,26.0,17.0,1.0,16.0,1.17e-05,30.1
ERR3855311,42404,5.8S_Fungi_1_rev,100.0,23.0,0.0,0.0,66.0,32.0,54.0,23.0,1.0,23.0,5.5e-09,42.8
ERR3855311,42404,ITS2_1_rev,100.0,20.0,0.0,0.0,66.0,6.0,25.0,20.0,1.0,20.0,2.34e-07,37.4
ERR3855311,42404,58A2R_1_rev,100.0,17.0,0.0,0.0,66.0,7.0,23.0,17.0,1.0,17.0,9.94e-06,31.9
ERR3855311,42404,B58S3_1_rev,85.0,20.0,3.0,0.0,66.0,35.0,54.0,20.0,1.0,20.0,0.000121,29.2
ERR3855312,69346,5.8S_Fungi_1_rev,100.0,23.0,0.0,0.0,100.0,31.0,53.0,23.0,1.0,23.0,8.83e-09,42.8
ERR3855312,69346,ITS2_1_rev,100.0,20.0,0.0,0.0,100.0,5.0,24.0,20.0,1.0,20.0,3.76e-07,37.4
ERR3855312,69346,58A2R_1_rev,100.0,17.0,0.0,0.0,100.0,6.0,22.0,17.0,1.0,17.0,1.6e-05,31.9
ERR3855312,69346,B58S3_1_rev,85.0,20.0,3.0,0.0,100.0,34.0,53.0,20.0,1.0,20.0,0.000195,29.2
ERR3855313,61373,5.8S_Fungi_1_rev,100.0,23.0,0.0,0.0,100.0,32.0,54.0,23.0,1.0,23.0,8.83e-09,42.8
ERR3855313,61373,ITS2_1_rev,100.0,20.0,0.0,0.0,100.0,6.0,25.0,20.0,1.0,20.0,3.76e-07,37.4
ERR3855313,61373,58A2R_1_rev,100.0,17.0,0.0,0.0,100.0,7.0,23.0,17.0,1.0,17.0,1.6e-05,31.9
ERR3855313,61373,B58S3_1_rev,85.0,20.0,3.0,0.0,100.0,35.0,54.0,20.0,1.0,20.0,0.000195,29.2
