query_id,query_reads_count,subject_id,%_identity,alignment_length,mismatches,gap_opens,query_length,q_start,q_end,subject_length,s_start,s_end,evalue,bit_score
SRR5098545,2816,ITS86F_2_fwd,100.0,21.0,0.0,0.0,100.0,35.0,55.0,21.0,1.0,21.0,1.08e-07,39.2
SRR5098545,2816,fITS7_2_fwd,94.737,19.0,1.0,0.0,100.0,35.0,53.0,19.0,1.0,19.0,1.6e-05,32.8
SRR5098545,2816,gITS7_2_fwd,89.474,19.0,2.0,0.0,100.0,35.0,53.0,19.0,1.0,19.0,5.57e-05,30.1
SRR5098546,12808,ITS86F_2_fwd,100.0,21.0,0.0,0.0,100.0,35.0,55.0,21.0,1.0,21.0,1.08e-07,39.2
SRR5098546,12808,fITS7_2_fwd,94.737,19.0,1.0,0.0,100.0,35.0,53.0,19.0,1.0,19.0,1.6e-05,32.8
SRR5098546,12808,gITS7_2_fwd,89.474,19.0,2.0,0.0,100.0,35.0,53.0,19.0,1.0,19.0,5.57e-05,30.1
SRR5098548,42493,ITS86F_2_fwd,100.0,21.0,0.0,0.0,100.0,35.0,55.0,21.0,1.0,21.0,1.08e-07,39.2
SRR5098548,42493,fITS7_2_fwd,94.737,19.0,1.0,0.0,100.0,35.0,53.0,19.0,1.0,19.0,1.6e-05,32.8
SRR5098548,42493,gITS7_2_fwd,89.474,19.0,2.0,0.0,100.0,35.0,53.0,19.0,1.0,19.0,5.57e-05,30.1
SRR5098549,45095,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
SRR5098551,5477,ITS86F_2_fwd,100.0,21.0,0.0,0.0,80.0,35.0,55.0,21.0,1.0,21.0,8.37e-08,39.2
SRR5098551,5477,fITS7_2_fwd,94.737,19.0,1.0,0.0,80.0,35.0,53.0,19.0,1.0,19.0,1.24e-05,32.8
SRR5098551,5477,gITS7_2_fwd,89.474,19.0,2.0,0.0,80.0,35.0,53.0,19.0,1.0,19.0,4.34e-05,30.1
SRR5098554,8351,ITS86F_2_fwd,100.0,21.0,0.0,0.0,100.0,35.0,55.0,21.0,1.0,21.0,1.08e-07,39.2
SRR5098554,8351,fITS7_2_fwd,94.737,19.0,1.0,0.0,100.0,35.0,53.0,19.0,1.0,19.0,1.6e-05,32.8
SRR5098554,8351,gITS7_2_fwd,89.474,19.0,2.0,0.0,100.0,35.0,53.0,19.0,1.0,19.0,5.57e-05,30.1
SRR5098555,41358,ITS86F_2_fwd,100.0,21.0,0.0,0.0,100.0,35.0,55.0,21.0,1.0,21.0,1.08e-07,39.2
SRR5098555,41358,fITS7_2_fwd,94.737,19.0,1.0,0.0,100.0,35.0,53.0,19.0,1.0,19.0,1.6e-05,32.8
SRR5098555,41358,gITS7_2_fwd,89.474,19.0,2.0,0.0,100.0,35.0,53.0,19.0,1.0,19.0,5.57e-05,30.1
SRR5098556,1220,ITS86F_2_fwd,100.0,21.0,0.0,0.0,100.0,35.0,55.0,21.0,1.0,21.0,1.08e-07,39.2
SRR5098556,1220,fITS7_2_fwd,94.737,19.0,1.0,0.0,100.0,35.0,53.0,19.0,1.0,19.0,1.6e-05,32.8
SRR5098556,1220,gITS7_2_fwd,89.474,19.0,2.0,0.0,100.0,35.0,53.0,19.0,1.0,19.0,5.57e-05,30.1
SRR5098557,20613,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
SRR5098558,26866,ITS86F_2_fwd,100.0,21.0,0.0,0.0,100.0,35.0,55.0,21.0,1.0,21.0,1.08e-07,39.2
SRR5098558,26866,fITS7_2_fwd,94.737,19.0,1.0,0.0,100.0,35.0,53.0,19.0,1.0,19.0,1.6e-05,32.8
SRR5098558,26866,gITS7_2_fwd,89.474,19.0,2.0,0.0,100.0,35.0,53.0,19.0,1.0,19.0,5.57e-05,30.1
SRR5098559,56781,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
SRR5098560,62069,ITS86F_2_fwd,100.0,21.0,0.0,0.0,100.0,35.0,55.0,21.0,1.0,21.0,1.08e-07,39.2
SRR5098560,62069,fITS7_2_fwd,94.737,19.0,1.0,0.0,100.0,35.0,53.0,19.0,1.0,19.0,1.6e-05,32.8
SRR5098560,62069,gITS7_2_fwd,89.474,19.0,2.0,0.0,100.0,35.0,53.0,19.0,1.0,19.0,5.57e-05,30.1
SRR5098561,17362,ITS86F_2_fwd,100.0,21.0,0.0,0.0,69.0,35.0,55.0,21.0,1.0,21.0,7.06e-08,39.2
SRR5098561,17362,fITS7_2_fwd,94.737,19.0,1.0,0.0,69.0,35.0,53.0,19.0,1.0,19.0,1.05e-05,32.8
SRR5098561,17362,gITS7_2_fwd,89.474,19.0,2.0,0.0,69.0,35.0,53.0,19.0,1.0,19.0,3.65e-05,30.1
SRR5098564,76099,ITS86F_2_fwd,100.0,21.0,0.0,0.0,100.0,35.0,55.0,21.0,1.0,21.0,1.08e-07,39.2
SRR5098564,76099,fITS7_2_fwd,94.737,19.0,1.0,0.0,100.0,35.0,53.0,19.0,1.0,19.0,1.6e-05,32.8
SRR5098564,76099,gITS7_2_fwd,89.474,19.0,2.0,0.0,100.0,35.0,53.0,19.0,1.0,19.0,5.57e-05,30.1
SRR5098565,43834,ITS86F_2_fwd,100.0,21.0,0.0,0.0,100.0,35.0,55.0,21.0,1.0,21.0,1.08e-07,39.2
SRR5098565,43834,fITS7_2_fwd,94.737,19.0,1.0,0.0,100.0,35.0,53.0,19.0,1.0,19.0,1.6e-05,32.8
SRR5098565,43834,gITS7_2_fwd,89.474,19.0,2.0,0.0,100.0,35.0,53.0,19.0,1.0,19.0,5.57e-05,30.1
SRR5098566,48614,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
SRR5098568,36929,ITS86F_2_fwd,100.0,21.0,0.0,0.0,100.0,35.0,55.0,21.0,1.0,21.0,1.08e-07,39.2
SRR5098568,36929,fITS7_2_fwd,94.737,19.0,1.0,0.0,100.0,35.0,53.0,19.0,1.0,19.0,1.6e-05,32.8
SRR5098568,36929,gITS7_2_fwd,89.474,19.0,2.0,0.0,100.0,35.0,53.0,19.0,1.0,19.0,5.57e-05,30.1
SRR5098569,29295,ITS86F_2_fwd,100.0,21.0,0.0,0.0,100.0,35.0,55.0,21.0,1.0,21.0,1.08e-07,39.2
SRR5098569,29295,fITS7_2_fwd,94.737,19.0,1.0,0.0,100.0,35.0,53.0,19.0,1.0,19.0,1.6e-05,32.8
SRR5098569,29295,gITS7_2_fwd,89.474,19.0,2.0,0.0,100.0,35.0,53.0,19.0,1.0,19.0,5.57e-05,30.1
SRR5098571,45650,ITS86F_2_fwd,100.0,21.0,0.0,0.0,80.0,35.0,55.0,21.0,1.0,21.0,8.37e-08,39.2
SRR5098571,45650,fITS7_2_fwd,94.737,19.0,1.0,0.0,80.0,35.0,53.0,19.0,1.0,19.0,1.24e-05,32.8
SRR5098571,45650,gITS7_2_fwd,89.474,19.0,2.0,0.0,80.0,35.0,53.0,19.0,1.0,19.0,4.34e-05,30.1
SRR5098572,2659,ITS86F_2_fwd,100.0,21.0,0.0,0.0,100.0,35.0,55.0,21.0,1.0,21.0,1.08e-07,39.2
SRR5098572,2659,fITS7_2_fwd,94.737,19.0,1.0,0.0,100.0,35.0,53.0,19.0,1.0,19.0,1.6e-05,32.8
SRR5098572,2659,gITS7_2_fwd,89.474,19.0,2.0,0.0,100.0,35.0,53.0,19.0,1.0,19.0,5.57e-05,30.1
SRR5098573,22331,ITS86F_2_fwd,100.0,21.0,0.0,0.0,100.0,35.0,55.0,21.0,1.0,21.0,1.08e-07,39.2
SRR5098573,22331,fITS7_2_fwd,94.737,19.0,1.0,0.0,100.0,35.0,53.0,19.0,1.0,19.0,1.6e-05,32.8
SRR5098573,22331,gITS7_2_fwd,89.474,19.0,2.0,0.0,100.0,35.0,53.0,19.0,1.0,19.0,5.57e-05,30.1
SRR5098574,26796,ITS86F_2_fwd,100.0,21.0,0.0,0.0,100.0,35.0,55.0,21.0,1.0,21.0,1.08e-07,39.2
SRR5098574,26796,fITS7_2_fwd,94.737,19.0,1.0,0.0,100.0,35.0,53.0,19.0,1.0,19.0,1.6e-05,32.8
SRR5098574,26796,gITS7_2_fwd,89.474,19.0,2.0,0.0,100.0,35.0,53.0,19.0,1.0,19.0,5.57e-05,30.1
SRR5098575,32735,ITS86F_2_fwd,100.0,21.0,0.0,0.0,100.0,35.0,55.0,21.0,1.0,21.0,1.08e-07,39.2
SRR5098575,32735,fITS7_2_fwd,94.737,19.0,1.0,0.0,100.0,35.0,53.0,19.0,1.0,19.0,1.6e-05,32.8
SRR5098575,32735,gITS7_2_fwd,89.474,19.0,2.0,0.0,100.0,35.0,53.0,19.0,1.0,19.0,5.57e-05,30.1
SRR5098576,8110,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
SRR5098577,12796,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
SRR5098578,6571,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
SRR5098579,23579,ITS86F_2_fwd,100.0,21.0,0.0,0.0,69.0,35.0,55.0,21.0,1.0,21.0,7.06e-08,39.2
SRR5098579,23579,fITS7_2_fwd,94.737,19.0,1.0,0.0,69.0,35.0,53.0,19.0,1.0,19.0,1.05e-05,32.8
SRR5098579,23579,gITS7_2_fwd,89.474,19.0,2.0,0.0,69.0,35.0,53.0,19.0,1.0,19.0,3.65e-05,30.1
SRR5098581,26584,ITS86F_2_fwd,100.0,21.0,0.0,0.0,100.0,35.0,55.0,21.0,1.0,21.0,1.08e-07,39.2
SRR5098581,26584,fITS7_2_fwd,94.737,19.0,1.0,0.0,100.0,35.0,53.0,19.0,1.0,19.0,1.6e-05,32.8
SRR5098581,26584,gITS7_2_fwd,89.474,19.0,2.0,0.0,100.0,35.0,53.0,19.0,1.0,19.0,5.57e-05,30.1
SRR5098582,65873,ITS86F_2_fwd,100.0,21.0,0.0,0.0,100.0,35.0,55.0,21.0,1.0,21.0,1.08e-07,39.2
SRR5098582,65873,fITS7_2_fwd,94.737,19.0,1.0,0.0,100.0,35.0,53.0,19.0,1.0,19.0,1.6e-05,32.8
SRR5098582,65873,gITS7_2_fwd,89.474,19.0,2.0,0.0,100.0,35.0,53.0,19.0,1.0,19.0,5.57e-05,30.1
SRR5098583,32202,ITS86F_2_fwd,100.0,21.0,0.0,0.0,100.0,35.0,55.0,21.0,1.0,21.0,1.08e-07,39.2
SRR5098583,32202,fITS7_2_fwd,94.737,19.0,1.0,0.0,100.0,35.0,53.0,19.0,1.0,19.0,1.6e-05,32.8
SRR5098583,32202,gITS7_2_fwd,89.474,19.0,2.0,0.0,100.0,35.0,53.0,19.0,1.0,19.0,5.57e-05,30.1
SRR5098584,22424,ITS86F_2_fwd,100.0,21.0,0.0,0.0,68.0,34.0,54.0,21.0,1.0,21.0,6.94e-08,39.2
SRR5098584,22424,fITS7_2_fwd,94.737,19.0,1.0,0.0,68.0,34.0,52.0,19.0,1.0,19.0,1.03e-05,32.8
SRR5098584,22424,gITS7_2_fwd,89.474,19.0,2.0,0.0,68.0,34.0,52.0,19.0,1.0,19.0,3.59e-05,30.1
SRR5098586,19608,ITS86F_2_fwd,100.0,21.0,0.0,0.0,67.0,35.0,55.0,21.0,1.0,21.0,6.82e-08,39.2
SRR5098586,19608,fITS7_2_fwd,94.737,19.0,1.0,0.0,67.0,35.0,53.0,19.0,1.0,19.0,1.01e-05,32.8
SRR5098586,19608,gITS7_2_fwd,89.474,19.0,2.0,0.0,67.0,35.0,53.0,19.0,1.0,19.0,3.53e-05,30.1
SRR5098588,23532,ITS86F_2_fwd,100.0,21.0,0.0,0.0,78.0,35.0,55.0,21.0,1.0,21.0,8.13e-08,39.2
SRR5098588,23532,fITS7_2_fwd,94.737,19.0,1.0,0.0,78.0,35.0,53.0,19.0,1.0,19.0,1.21e-05,32.8
SRR5098588,23532,gITS7_2_fwd,89.474,19.0,2.0,0.0,78.0,35.0,53.0,19.0,1.0,19.0,4.21e-05,30.1
SRR5098589,26361,ITS86F_2_fwd,100.0,21.0,0.0,0.0,100.0,35.0,55.0,21.0,1.0,21.0,1.08e-07,39.2
SRR5098589,26361,fITS7_2_fwd,94.737,19.0,1.0,0.0,100.0,35.0,53.0,19.0,1.0,19.0,1.6e-05,32.8
SRR5098589,26361,gITS7_2_fwd,89.474,19.0,2.0,0.0,100.0,35.0,53.0,19.0,1.0,19.0,5.57e-05,30.1
SRR5098590,25874,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
SRR5098591,13660,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
SRR5098592,2872,ITS86F_2_fwd,100.0,21.0,0.0,0.0,69.0,35.0,55.0,21.0,1.0,21.0,7.06e-08,39.2
SRR5098592,2872,fITS7_2_fwd,94.737,19.0,1.0,0.0,69.0,35.0,53.0,19.0,1.0,19.0,1.05e-05,32.8
SRR5098592,2872,gITS7_2_fwd,89.474,19.0,2.0,0.0,69.0,35.0,53.0,19.0,1.0,19.0,3.65e-05,30.1
SRR5098593,42593,ITS86F_2_fwd,100.0,21.0,0.0,0.0,80.0,35.0,55.0,21.0,1.0,21.0,8.37e-08,39.2
SRR5098593,42593,fITS7_2_fwd,94.737,19.0,1.0,0.0,80.0,35.0,53.0,19.0,1.0,19.0,1.24e-05,32.8
SRR5098593,42593,gITS7_2_fwd,89.474,19.0,2.0,0.0,80.0,35.0,53.0,19.0,1.0,19.0,4.34e-05,30.1
SRR5098594,4899,ITS86F_2_fwd,100.0,21.0,0.0,0.0,100.0,35.0,55.0,21.0,1.0,21.0,1.08e-07,39.2
SRR5098594,4899,fITS7_2_fwd,94.737,19.0,1.0,0.0,100.0,35.0,53.0,19.0,1.0,19.0,1.6e-05,32.8
SRR5098594,4899,gITS7_2_fwd,89.474,19.0,2.0,0.0,100.0,35.0,53.0,19.0,1.0,19.0,5.57e-05,30.1
SRR5098595,36631,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
SRR5098596,14583,ITS86F_2_fwd,100.0,21.0,0.0,0.0,100.0,35.0,55.0,21.0,1.0,21.0,1.08e-07,39.2
SRR5098596,14583,fITS7_2_fwd,94.737,19.0,1.0,0.0,100.0,35.0,53.0,19.0,1.0,19.0,1.6e-05,32.8
SRR5098596,14583,gITS7_2_fwd,89.474,19.0,2.0,0.0,100.0,35.0,53.0,19.0,1.0,19.0,5.57e-05,30.1
SRR5098597,26094,ITS86F_2_fwd,100.0,21.0,0.0,0.0,80.0,35.0,55.0,21.0,1.0,21.0,8.37e-08,39.2
SRR5098597,26094,fITS7_2_fwd,94.737,19.0,1.0,0.0,80.0,35.0,53.0,19.0,1.0,19.0,1.24e-05,32.8
SRR5098597,26094,gITS7_2_fwd,89.474,19.0,2.0,0.0,80.0,35.0,53.0,19.0,1.0,19.0,4.34e-05,30.1
SRR5098598,52956,ITS86F_2_fwd,100.0,21.0,0.0,0.0,100.0,35.0,55.0,21.0,1.0,21.0,1.08e-07,39.2
SRR5098598,52956,fITS7_2_fwd,94.737,19.0,1.0,0.0,100.0,35.0,53.0,19.0,1.0,19.0,1.6e-05,32.8
SRR5098598,52956,gITS7_2_fwd,89.474,19.0,2.0,0.0,100.0,35.0,53.0,19.0,1.0,19.0,5.57e-05,30.1
SRR5098599,24837,ITS86F_2_fwd,100.0,21.0,0.0,0.0,100.0,35.0,55.0,21.0,1.0,21.0,1.08e-07,39.2
SRR5098599,24837,fITS7_2_fwd,94.737,19.0,1.0,0.0,100.0,35.0,53.0,19.0,1.0,19.0,1.6e-05,32.8
SRR5098599,24837,gITS7_2_fwd,89.474,19.0,2.0,0.0,100.0,35.0,53.0,19.0,1.0,19.0,5.57e-05,30.1
SRR5098600,40412,ITS86F_2_fwd,100.0,21.0,0.0,0.0,100.0,35.0,55.0,21.0,1.0,21.0,1.08e-07,39.2
SRR5098600,40412,fITS7_2_fwd,94.737,19.0,1.0,0.0,100.0,35.0,53.0,19.0,1.0,19.0,1.6e-05,32.8
SRR5098600,40412,gITS7_2_fwd,89.474,19.0,2.0,0.0,100.0,35.0,53.0,19.0,1.0,19.0,5.57e-05,30.1
SRR5098601,44016,ITS86F_2_fwd,100.0,21.0,0.0,0.0,69.0,35.0,55.0,21.0,1.0,21.0,7.06e-08,39.2
SRR5098601,44016,fITS7_2_fwd,94.737,19.0,1.0,0.0,69.0,35.0,53.0,19.0,1.0,19.0,1.05e-05,32.8
SRR5098601,44016,gITS7_2_fwd,89.474,19.0,2.0,0.0,69.0,35.0,53.0,19.0,1.0,19.0,3.65e-05,30.1
SRR5098602,56690,ITS86F_2_fwd,100.0,21.0,0.0,0.0,100.0,35.0,55.0,21.0,1.0,21.0,1.08e-07,39.2
SRR5098602,56690,fITS7_2_fwd,94.737,19.0,1.0,0.0,100.0,35.0,53.0,19.0,1.0,19.0,1.6e-05,32.8
SRR5098602,56690,gITS7_2_fwd,89.474,19.0,2.0,0.0,100.0,35.0,53.0,19.0,1.0,19.0,5.57e-05,30.1
SRR5098603,15953,ITS86F_2_fwd,100.0,21.0,0.0,0.0,69.0,35.0,55.0,21.0,1.0,21.0,7.06e-08,39.2
SRR5098603,15953,fITS7_2_fwd,94.737,19.0,1.0,0.0,69.0,35.0,53.0,19.0,1.0,19.0,1.05e-05,32.8
SRR5098603,15953,gITS7_2_fwd,89.474,19.0,2.0,0.0,69.0,35.0,53.0,19.0,1.0,19.0,3.65e-05,30.1
SRR5098604,46144,ITS86F_2_fwd,100.0,21.0,0.0,0.0,100.0,35.0,55.0,21.0,1.0,21.0,1.08e-07,39.2
SRR5098604,46144,fITS7_2_fwd,94.737,19.0,1.0,0.0,100.0,35.0,53.0,19.0,1.0,19.0,1.6e-05,32.8
SRR5098604,46144,gITS7_2_fwd,89.474,19.0,2.0,0.0,100.0,35.0,53.0,19.0,1.0,19.0,5.57e-05,30.1
SRR5098605,19270,ITS86F_2_fwd,100.0,21.0,0.0,0.0,100.0,35.0,55.0,21.0,1.0,21.0,1.08e-07,39.2
SRR5098605,19270,fITS7_2_fwd,94.737,19.0,1.0,0.0,100.0,35.0,53.0,19.0,1.0,19.0,1.6e-05,32.8
SRR5098605,19270,gITS7_2_fwd,89.474,19.0,2.0,0.0,100.0,35.0,53.0,19.0,1.0,19.0,5.57e-05,30.1
SRR5098606,2119,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
SRR5098607,288636,ITS86F_2_fwd,100.0,21.0,0.0,0.0,100.0,31.0,51.0,21.0,1.0,21.0,1.08e-07,39.2
SRR5098607,288636,fITS7_2_fwd,94.737,19.0,1.0,0.0,100.0,31.0,49.0,19.0,1.0,19.0,1.6e-05,32.8
SRR5098607,288636,gITS7_2_fwd,89.474,19.0,2.0,0.0,100.0,31.0,49.0,19.0,1.0,19.0,5.57e-05,30.1
SRR5098609,8309,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
SRR5098610,58409,ITS86F_2_fwd,100.0,21.0,0.0,0.0,100.0,35.0,55.0,21.0,1.0,21.0,1.08e-07,39.2
SRR5098610,58409,fITS7_2_fwd,94.737,19.0,1.0,0.0,100.0,35.0,53.0,19.0,1.0,19.0,1.6e-05,32.8
SRR5098610,58409,gITS7_2_fwd,89.474,19.0,2.0,0.0,100.0,35.0,53.0,19.0,1.0,19.0,5.57e-05,30.1
SRR5098611,14665,ITS86F_2_fwd,100.0,21.0,0.0,0.0,100.0,35.0,55.0,21.0,1.0,21.0,1.08e-07,39.2
SRR5098611,14665,fITS7_2_fwd,94.737,19.0,1.0,0.0,100.0,35.0,53.0,19.0,1.0,19.0,1.6e-05,32.8
SRR5098611,14665,gITS7_2_fwd,89.474,19.0,2.0,0.0,100.0,35.0,53.0,19.0,1.0,19.0,5.57e-05,30.1
SRR5098613,5989,ITS86F_2_fwd,100.0,21.0,0.0,0.0,80.0,35.0,55.0,21.0,1.0,21.0,8.37e-08,39.2
SRR5098613,5989,fITS7_2_fwd,94.737,19.0,1.0,0.0,80.0,35.0,53.0,19.0,1.0,19.0,1.24e-05,32.8
SRR5098613,5989,gITS7_2_fwd,89.474,19.0,2.0,0.0,80.0,35.0,53.0,19.0,1.0,19.0,4.34e-05,30.1
SRR5098614,79427,ITS86F_2_fwd,100.0,21.0,0.0,0.0,73.0,35.0,55.0,21.0,1.0,21.0,7.53e-08,39.2
SRR5098614,79427,fITS7_2_fwd,94.737,19.0,1.0,0.0,73.0,35.0,53.0,19.0,1.0,19.0,1.12e-05,32.8
SRR5098614,79427,gITS7_2_fwd,89.474,19.0,2.0,0.0,73.0,35.0,53.0,19.0,1.0,19.0,3.9e-05,30.1
SRR5098668,26519,ITS86F_2_fwd,100.0,21.0,0.0,0.0,100.0,35.0,55.0,21.0,1.0,21.0,1.08e-07,39.2
SRR5098668,26519,fITS7_2_fwd,94.737,19.0,1.0,0.0,100.0,35.0,53.0,19.0,1.0,19.0,1.6e-05,32.8
SRR5098668,26519,gITS7_2_fwd,89.474,19.0,2.0,0.0,100.0,35.0,53.0,19.0,1.0,19.0,5.57e-05,30.1
SRR5098669,25071,ITS86F_2_fwd,100.0,21.0,0.0,0.0,100.0,35.0,55.0,21.0,1.0,21.0,1.08e-07,39.2
SRR5098669,25071,fITS7_2_fwd,94.737,19.0,1.0,0.0,100.0,35.0,53.0,19.0,1.0,19.0,1.6e-05,32.8
SRR5098669,25071,gITS7_2_fwd,89.474,19.0,2.0,0.0,100.0,35.0,53.0,19.0,1.0,19.0,5.57e-05,30.1
SRR5098671,36229,ITS86F_2_fwd,100.0,21.0,0.0,0.0,80.0,35.0,55.0,21.0,1.0,21.0,8.37e-08,39.2
SRR5098671,36229,fITS7_2_fwd,94.737,19.0,1.0,0.0,80.0,35.0,53.0,19.0,1.0,19.0,1.24e-05,32.8
SRR5098671,36229,gITS7_2_fwd,89.474,19.0,2.0,0.0,80.0,35.0,53.0,19.0,1.0,19.0,4.34e-05,30.1
SRR5098673,63745,ITS86F_2_fwd,100.0,21.0,0.0,0.0,80.0,35.0,55.0,21.0,1.0,21.0,8.37e-08,39.2
SRR5098673,63745,fITS7_2_fwd,94.737,19.0,1.0,0.0,80.0,35.0,53.0,19.0,1.0,19.0,1.24e-05,32.8
SRR5098673,63745,gITS7_2_fwd,89.474,19.0,2.0,0.0,80.0,35.0,53.0,19.0,1.0,19.0,4.34e-05,30.1
SRR5098675,46549,ITS86F_2_fwd,100.0,21.0,0.0,0.0,100.0,35.0,55.0,21.0,1.0,21.0,1.08e-07,39.2
SRR5098675,46549,fITS7_2_fwd,94.737,19.0,1.0,0.0,100.0,35.0,53.0,19.0,1.0,19.0,1.6e-05,32.8
SRR5098675,46549,gITS7_2_fwd,89.474,19.0,2.0,0.0,100.0,35.0,53.0,19.0,1.0,19.0,5.57e-05,30.1
SRR5098676,6613,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
SRR5098677,16323,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
SRR5098678,5066,ITS86F_2_fwd,100.0,21.0,0.0,0.0,100.0,35.0,55.0,21.0,1.0,21.0,1.08e-07,39.2
SRR5098678,5066,fITS7_2_fwd,94.737,19.0,1.0,0.0,100.0,35.0,53.0,19.0,1.0,19.0,1.6e-05,32.8
SRR5098678,5066,gITS7_2_fwd,89.474,19.0,2.0,0.0,100.0,35.0,53.0,19.0,1.0,19.0,5.57e-05,30.1
SRR5098679,70623,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
SRR5098680,37185,ITS86F_2_fwd,100.0,21.0,0.0,0.0,73.0,35.0,55.0,21.0,1.0,21.0,7.53e-08,39.2
SRR5098680,37185,fITS7_2_fwd,94.737,19.0,1.0,0.0,73.0,35.0,53.0,19.0,1.0,19.0,1.12e-05,32.8
SRR5098680,37185,gITS7_2_fwd,89.474,19.0,2.0,0.0,73.0,35.0,53.0,19.0,1.0,19.0,3.9e-05,30.1
SRR5098681,40032,ITS86F_2_fwd,100.0,21.0,0.0,0.0,69.0,35.0,55.0,21.0,1.0,21.0,7.06e-08,39.2
SRR5098681,40032,fITS7_2_fwd,94.737,19.0,1.0,0.0,69.0,35.0,53.0,19.0,1.0,19.0,1.05e-05,32.8
SRR5098681,40032,gITS7_2_fwd,89.474,19.0,2.0,0.0,69.0,35.0,53.0,19.0,1.0,19.0,3.65e-05,30.1
SRR5098682,23798,ITS86F_2_fwd,95.238,21.0,1.0,0.0,69.0,35.0,55.0,21.0,1.0,21.0,3e-06,34.6
SRR5098685,36166,ITS86F_2_fwd,100.0,21.0,0.0,0.0,100.0,35.0,55.0,21.0,1.0,21.0,1.08e-07,39.2
SRR5098685,36166,fITS7_2_fwd,94.737,19.0,1.0,0.0,100.0,35.0,53.0,19.0,1.0,19.0,1.6e-05,32.8
SRR5098685,36166,gITS7_2_fwd,89.474,19.0,2.0,0.0,100.0,35.0,53.0,19.0,1.0,19.0,5.57e-05,30.1
SRR5098686,24774,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
SRR5098687,38661,ITS86F_2_fwd,100.0,21.0,0.0,0.0,69.0,35.0,55.0,21.0,1.0,21.0,7.06e-08,39.2
SRR5098687,38661,fITS7_2_fwd,94.737,19.0,1.0,0.0,69.0,35.0,53.0,19.0,1.0,19.0,1.05e-05,32.8
SRR5098687,38661,gITS7_2_fwd,89.474,19.0,2.0,0.0,69.0,35.0,53.0,19.0,1.0,19.0,3.65e-05,30.1
SRR5098688,26598,ITS86F_2_fwd,100.0,21.0,0.0,0.0,80.0,35.0,55.0,21.0,1.0,21.0,8.37e-08,39.2
SRR5098688,26598,fITS7_2_fwd,94.737,19.0,1.0,0.0,80.0,35.0,53.0,19.0,1.0,19.0,1.24e-05,32.8
SRR5098688,26598,gITS7_2_fwd,89.474,19.0,2.0,0.0,80.0,35.0,53.0,19.0,1.0,19.0,4.34e-05,30.1
SRR5098689,57712,ITS86F_2_fwd,100.0,21.0,0.0,0.0,100.0,35.0,55.0,21.0,1.0,21.0,1.08e-07,39.2
SRR5098689,57712,fITS7_2_fwd,94.737,19.0,1.0,0.0,100.0,35.0,53.0,19.0,1.0,19.0,1.6e-05,32.8
SRR5098689,57712,gITS7_2_fwd,89.474,19.0,2.0,0.0,100.0,35.0,53.0,19.0,1.0,19.0,5.57e-05,30.1
SRR5098690,8013,ITS86F_2_fwd,100.0,21.0,0.0,0.0,100.0,35.0,55.0,21.0,1.0,21.0,1.08e-07,39.2
SRR5098690,8013,fITS7_2_fwd,94.737,19.0,1.0,0.0,100.0,35.0,53.0,19.0,1.0,19.0,1.6e-05,32.8
SRR5098690,8013,gITS7_2_fwd,89.474,19.0,2.0,0.0,100.0,35.0,53.0,19.0,1.0,19.0,5.57e-05,30.1
SRR5098693,22832,ITS86F_2_fwd,100.0,21.0,0.0,0.0,69.0,35.0,55.0,21.0,1.0,21.0,7.06e-08,39.2
SRR5098693,22832,fITS7_2_fwd,94.737,19.0,1.0,0.0,69.0,35.0,53.0,19.0,1.0,19.0,1.05e-05,32.8
SRR5098693,22832,gITS7_2_fwd,89.474,19.0,2.0,0.0,69.0,35.0,53.0,19.0,1.0,19.0,3.65e-05,30.1
