query_id,query_reads_count,subject_id,%_identity,alignment_length,mismatches,gap_opens,query_length,q_start,q_end,subject_length,s_start,s_end,evalue,bit_score
F3NL0073,42892,ITS4_2_rev,100.0,20,0,0,61,6,25,20,1,20,2.13e-07,37.4
F3NL0073,42892,ITS4ngs_2_rev,95.0,20,1,0,61,6,25,20,1,20,2.59e-06,34.6
F3NL0073,42892,LR0B_2_rev,94.737,19,1,0,61,38,56,19,1,19,3.16e-05,31.0
F3NL0078,45688,ITS4-Fun_2_rev,96.0,25,1,0,64,10,34,27,3,27,5.3e-09,43.7
F3NL0078,45688,ITS4_2_rev,100.0,20,0,0,64,9,28,20,1,20,2.25e-07,37.4
F3NL0078,45688,ITS4ngs_2_rev,95.0,20,1,0,64,9,28,20,1,20,2.75e-06,34.6
F3NL0078,45688,ITS4-Clav_2_rev,94.118,17,1,0,64,41,57,18,1,17,0.000408,27.4
F3NL0082,44920,ITS4-Fun_2_rev,96.0,25,1,0,70,9,33,27,3,27,5.89e-09,43.7
F3NL0082,44920,ITS4_2_rev,100.0,20,0,0,70,8,27,20,1,20,2.5e-07,37.4
F3NL0082,44920,ITS4ngs_2_rev,95.0,20,1,0,70,8,27,20,1,20,3.05e-06,34.6
F3NL0092,66627,ITS4-Fun_2_rev,96.0,25,1,0,100,8,32,27,3,27,8.83e-09,43.7
F3NL0092,66627,ITS4_2_rev,100.0,20,0,0,100,7,26,20,1,20,3.76e-07,37.4
F3NL0092,66627,ITS4ngs_2_rev,95.0,20,1,0,100,7,26,20,1,20,4.58e-06,34.6
F3NL0092,66627,LR0B_2_rev,94.737,19,1,0,100,39,57,19,1,19,5.57e-05,31.0
F3NL0093,54401,ITS4-Fun_2_rev,100.0,23,0,0,100,8,30,27,3,25,8.83e-09,42.8
F3NL0093,54401,ITS4_2_rev,100.0,20,0,0,100,7,26,20,1,20,3.76e-07,37.4
F3NL0093,54401,ITS4ngs_2_rev,95.0,20,1,0,100,7,26,20,1,20,4.58e-06,34.6
F3NL0094,52331,ITS4-Fun_2_rev,100.0,23,0,0,40,7,29,27,3,25,3.37e-09,42.8
F3NL0094,52331,ITS4_2_rev,100.0,20,0,0,40,6,25,20,1,20,1.43e-07,37.4
F3NL0094,52331,ITS4ngs_2_rev,95.0,20,1,0,40,6,25,20,1,20,1.74e-06,34.6
F3NL0107,43853,ITS4-Fun_2_rev,100.0,23,0,0,43,10,32,27,3,25,3.69e-09,42.8
F3NL0107,43853,ITS4_2_rev,100.0,20,0,0,43,9,28,20,1,20,1.57e-07,37.4
F3NL0107,43853,ITS4ngs_2_rev,95.0,20,1,0,43,9,28,20,1,20,1.91e-06,34.6
F3NL0119,43651,ITS4-Fun_2_rev,96.0,25,1,0,63,9,33,27,3,27,5.2e-09,43.7
F3NL0119,43651,ITS4_2_rev,100.0,20,0,0,63,8,27,20,1,20,2.21e-07,37.4
F3NL0119,43651,ITS4ngs_2_rev,95.0,20,1,0,63,8,27,20,1,20,2.69e-06,34.6
F3NL0120,63694,ITS4-Fun_2_rev,100.0,23,0,0,100,8,30,27,3,25,8.83e-09,42.8
F3NL0120,63694,ITS4_2_rev,100.0,20,0,0,100,7,26,20,1,20,3.76e-07,37.4
F3NL0120,63694,ITS4ngs_2_rev,95.0,20,1,0,100,7,26,20,1,20,4.58e-06,34.6
F3NL0122,41358,ITS4-Fun_2_rev,100.0,23,0,0,78,9,31,27,3,25,6.67e-09,42.8
F3NL0122,41358,ITS4_2_rev,100.0,20,0,0,78,8,27,20,1,20,2.84e-07,37.4
F3NL0122,41358,ITS4ngs_2_rev,95.0,20,1,0,78,8,27,20,1,20,3.46e-06,34.6
F3NL0126,66483,ITS4-Fun_2_rev,100.0,23,0,0,100,9,31,27,3,25,8.83e-09,42.8
F3NL0126,66483,ITS4_2_rev,100.0,20,0,0,100,8,27,20,1,20,3.76e-07,37.4
F3NL0126,66483,ITS4ngs_2_rev,95.0,20,1,0,100,8,27,20,1,20,4.58e-06,34.6
F3NL0127,40044,ITS4-Fun_2_rev,100.0,22,0,0,31,10,31,27,3,24,8.34e-09,41.0
F3NL0127,40044,ITS4_2_rev,100.0,20,0,0,31,9,28,20,1,20,1.02e-07,37.4
F3NL0127,40044,ITS4ngs_2_rev,95.0,20,1,0,31,9,28,20,1,20,1.24e-06,34.6
F3NL0133,50617,ITS4-Fun_2_rev,100.0,23,0,0,100,9,31,27,3,25,8.83e-09,42.8
F3NL0133,50617,ITS4_2_rev,100.0,20,0,0,100,8,27,20,1,20,3.76e-07,37.4
F3NL0133,50617,ITS4ngs_2_rev,95.0,20,1,0,100,8,27,20,1,20,4.58e-06,34.6
F3NL0135,53864,ITS4-Fun_2_rev,100.0,23,0,0,66,10,32,27,3,25,5.5e-09,42.8
F3NL0135,53864,ITS4_2_rev,100.0,20,0,0,66,9,28,20,1,20,2.34e-07,37.4
F3NL0135,53864,ITS4ngs_2_rev,95.0,20,1,0,66,9,28,20,1,20,2.85e-06,34.6
F3NL0139,55939,ITS4_2_rev,100.0,20,0,0,27,8,27,20,1,20,8.31e-08,37.4
F3NL0139,55939,ITS4-Fun_2_rev,100.0,19,0,0,27,9,27,27,3,21,2.9e-07,35.6
F3NL0139,55939,ITS4ngs_2_rev,95.0,20,1,0,27,8,27,20,1,20,1.01e-06,34.6
F3NL0141,50070,ITS4-Fun_2_rev,100.0,23,0,0,43,10,32,27,3,25,3.69e-09,42.8
F3NL0141,50070,ITS4_2_rev,100.0,20,0,0,43,9,28,20,1,20,1.57e-07,37.4
F3NL0141,50070,ITS4ngs_2_rev,95.0,20,1,0,43,9,28,20,1,20,1.91e-06,34.6
F3NL0146,67927,ITS4-Fun_2_rev,100.0,23,0,0,62,7,29,27,3,25,5.1e-09,42.8
F3NL0146,67927,ITS4_2_rev,100.0,20,0,0,62,6,25,20,1,20,2.17e-07,37.4
F3NL0146,67927,ITS4ngs_2_rev,95.0,20,1,0,62,6,25,20,1,20,2.64e-06,34.6
F3NL0164,38943,ITS4-Fun_2_rev,100.0,23,0,0,64,9,31,27,3,25,5.3e-09,42.8
F3NL0164,38943,ITS4_2_rev,100.0,20,0,0,64,8,27,20,1,20,2.25e-07,37.4
F3NL0164,38943,ITS4ngs_2_rev,95.0,20,1,0,64,8,27,20,1,20,2.75e-06,34.6
F3NL0168,61526,ITS4-Fun_2_rev,100.0,23,0,0,61,7,29,27,3,25,5.01e-09,42.8
F3NL0168,61526,ITS4_2_rev,100.0,20,0,0,61,6,25,20,1,20,2.13e-07,37.4
F3NL0168,61526,ITS4ngs_2_rev,95.0,20,1,0,61,6,25,20,1,20,2.59e-06,34.6
F3NL0169,59215,ITS4-Fun_2_rev,100.0,23,0,0,61,7,29,27,3,25,5.01e-09,42.8
F3NL0169,59215,ITS4_2_rev,100.0,20,0,0,61,6,25,20,1,20,2.13e-07,37.4
F3NL0169,59215,ITS4ngs_2_rev,95.0,20,1,0,61,6,25,20,1,20,2.59e-06,34.6
F3NL0172,44018,ITS4-Fun_2_rev,96.0,25,1,0,42,9,33,27,3,27,3.58e-09,43.7
F3NL0172,44018,ITS4_2_rev,100.0,20,0,0,42,8,27,20,1,20,1.52e-07,37.4
F3NL0172,44018,ITS4ngs_2_rev,95.0,20,1,0,42,8,27,20,1,20,1.86e-06,34.6
F3NL0194,51963,ITS4-Fun_2_rev,96.0,25,1,0,74,10,34,27,3,27,6.28e-09,43.7
F3NL0194,51963,ITS4_2_rev,100.0,20,0,0,74,9,28,20,1,20,2.67e-07,37.4
F3NL0194,51963,ITS4ngs_2_rev,95.0,20,1,0,74,9,28,20,1,20,3.25e-06,34.6
F3NL0194,51963,LR0B_2_rev,94.737,19,1,0,74,41,59,19,1,19,3.96e-05,31.0
F3NL0199,37564,ITS4-Fun_2_rev,100.0,23,0,0,68,9,31,27,3,25,5.69e-09,42.8
F3NL0199,37564,ITS4_2_rev,100.0,20,0,0,68,8,27,20,1,20,2.42e-07,37.4
F3NL0199,37564,ITS4ngs_2_rev,95.0,20,1,0,68,8,27,20,1,20,2.95e-06,34.6
F3NL0201,42192,ITS4-Fun_2_rev,100.0,23,0,0,67,8,30,27,3,25,5.59e-09,42.8
F3NL0201,42192,ITS4_2_rev,100.0,20,0,0,67,7,26,20,1,20,2.38e-07,37.4
F3NL0201,42192,ITS4ngs_2_rev,95.0,20,1,0,67,7,26,20,1,20,2.9e-06,34.6
F3NL0203,64664,ITS4-Fun_2_rev,100.0,23,0,0,100,10,32,27,3,25,8.83e-09,42.8
F3NL0203,64664,ITS4_2_rev,100.0,20,0,0,100,9,28,20,1,20,3.76e-07,37.4
F3NL0203,64664,ITS4ngs_2_rev,95.0,20,1,0,100,9,28,20,1,20,4.58e-06,34.6
F3NL0211,72731,ITS4-Fun_2_rev,100.0,23,0,0,63,9,31,27,3,25,5.2e-09,42.8
F3NL0211,72731,ITS4_2_rev,100.0,20,0,0,63,8,27,20,1,20,2.21e-07,37.4
F3NL0211,72731,ITS4ngs_2_rev,95.0,20,1,0,63,8,27,20,1,20,2.69e-06,34.6
F3NL0213,58517,ITS4-Fun_2_rev,96.0,25,1,0,62,8,32,27,3,27,5.1e-09,43.7
F3NL0213,58517,ITS4_2_rev,100.0,20,0,0,62,7,26,20,1,20,2.17e-07,37.4
F3NL0213,58517,ITS4ngs_2_rev,95.0,20,1,0,62,7,26,20,1,20,2.64e-06,34.6
F3NL0213,58517,LR0B_2_rev,94.737,19,1,0,62,39,57,19,1,19,3.22e-05,31.0
F3NL0214,56166,ITS4-Fun_2_rev,96.0,25,1,0,61,7,31,27,3,27,5.01e-09,43.7
F3NL0214,56166,ITS4_2_rev,100.0,20,0,0,61,6,25,20,1,20,2.13e-07,37.4
F3NL0214,56166,ITS4ngs_2_rev,95.0,20,1,0,61,6,25,20,1,20,2.59e-06,34.6
F3NL0217,50191,ITS4-Fun_2_rev,100.0,23,0,0,76,9,31,27,3,25,6.48e-09,42.8
F3NL0217,50191,ITS4_2_rev,100.0,20,0,0,76,8,27,20,1,20,2.75e-07,37.4
F3NL0217,50191,ITS4ngs_2_rev,95.0,20,1,0,76,8,27,20,1,20,3.36e-06,34.6
F3NL0222,72048,ITS4-Fun_2_rev,100.0,23,0,0,52,7,29,27,3,25,4.12e-09,42.8
F3NL0222,72048,ITS4_2_rev,100.0,20,0,0,52,6,25,20,1,20,1.75e-07,37.4
F3NL0222,72048,ITS4ngs_2_rev,95.0,20,1,0,52,6,25,20,1,20,2.14e-06,34.6
F3NL0238,31004,ITS4-Fun_2_rev,96.0,25,1,0,100,10,34,27,3,27,8.83e-09,43.7
F3NL0238,31004,ITS4_2_rev,100.0,20,0,0,100,9,28,20,1,20,3.76e-07,37.4
F3NL0238,31004,ITS4ngs_2_rev,95.0,20,1,0,100,9,28,20,1,20,4.58e-06,34.6
F3NL0238,31004,LR0B_2_rev,94.737,19,1,0,100,41,59,19,1,19,5.57e-05,31.0
F3NL0241,51148,ITS4-Fun_2_rev,100.0,23,0,0,100,10,32,27,3,25,8.83e-09,42.8
F3NL0241,51148,ITS4_2_rev,100.0,20,0,0,100,9,28,20,1,20,3.76e-07,37.4
F3NL0241,51148,ITS4ngs_2_rev,95.0,20,1,0,100,9,28,20,1,20,4.58e-06,34.6
F3NL0242,57598,ITS4-Fun_2_rev,100.0,23,0,0,61,7,29,27,3,25,5.01e-09,42.8
F3NL0242,57598,ITS4_2_rev,100.0,20,0,0,61,6,25,20,1,20,2.13e-07,37.4
F3NL0242,57598,ITS4ngs_2_rev,95.0,20,1,0,61,6,25,20,1,20,2.59e-06,34.6
F3NL0244,68602,ITS4-Fun_2_rev,100.0,21,0,0,27,7,27,27,3,23,2.38e-08,39.2
F3NL0244,68602,ITS4_2_rev,100.0,20,0,0,27,6,25,20,1,20,8.31e-08,37.4
F3NL0244,68602,ITS4ngs_2_rev,95.0,20,1,0,27,6,25,20,1,20,1.01e-06,34.6
F3NL0246,68005,ITS4-Fun_2_rev,100.0,23,0,0,40,7,29,27,3,25,3.37e-09,42.8
F3NL0246,68005,ITS4_2_rev,100.0,20,0,0,40,6,25,20,1,20,1.43e-07,37.4
F3NL0246,68005,ITS4ngs_2_rev,95.0,20,1,0,40,6,25,20,1,20,1.74e-06,34.6
F3NL0249,64317,ITS4-Fun_2_rev,96.0,25,1,0,41,8,32,27,3,27,3.48e-09,43.7
F3NL0249,64317,ITS4_2_rev,100.0,20,0,0,41,7,26,20,1,20,1.48e-07,37.4
F3NL0249,64317,ITS4ngs_2_rev,95.0,20,1,0,41,7,26,20,1,20,1.8e-06,34.6
F3NL0256,42034,ITS4_2_rev,100.0,20,0,0,28,9,28,20,1,20,8.77e-08,37.4
F3NL0256,42034,ITS4-Fun_2_rev,100.0,19,0,0,28,10,28,27,3,21,3.06e-07,35.6
F3NL0256,42034,ITS4ngs_2_rev,95.0,20,1,0,28,9,28,20,1,20,1.07e-06,34.6
F3NL0257,73421,ITS4_2_rev,100.0,20,0,0,26,7,26,20,1,20,7.85e-08,37.4
F3NL0257,73421,ITS4-Fun_2_rev,100.0,19,0,0,26,8,26,27,3,21,2.74e-07,35.6
F3NL0257,73421,ITS4ngs_2_rev,95.0,20,1,0,26,7,26,20,1,20,9.56e-07,34.6
F3NL0258,45587,ITS4-Fun_2_rev,96.0,25,1,0,47,10,34,27,3,27,4.13e-09,43.7
F3NL0258,45587,ITS4_2_rev,100.0,20,0,0,47,9,28,20,1,20,1.75e-07,37.4
F3NL0258,45587,ITS4ngs_2_rev,95.0,20,1,0,47,9,28,20,1,20,2.14e-06,34.6
F3NL0262,57549,ITS4-Fun_2_rev,100.0,23,0,0,100,7,29,27,3,25,8.83e-09,42.8
F3NL0262,57549,ITS4_2_rev,100.0,20,0,0,100,6,25,20,1,20,3.76e-07,37.4
F3NL0262,57549,ITS4ngs_2_rev,95.0,20,1,0,100,6,25,20,1,20,4.58e-06,34.6
F3NL0263,45295,ITS4_2_rev,100.0,20,0,0,27,8,27,20,1,20,8.31e-08,37.4
F3NL0263,45295,ITS4-Fun_2_rev,100.0,19,0,0,27,9,27,27,3,21,2.9e-07,35.6
F3NL0263,45295,ITS4ngs_2_rev,95.0,20,1,0,27,8,27,20,1,20,1.01e-06,34.6
F3NL0264,40455,ITS4-Fun_2_rev,100.0,23,0,0,100,8,30,27,3,25,8.83e-09,42.8
F3NL0264,40455,ITS4_2_rev,100.0,20,0,0,100,7,26,20,1,20,3.76e-07,37.4
F3NL0264,40455,ITS4ngs_2_rev,95.0,20,1,0,100,7,26,20,1,20,4.58e-06,34.6
F3NL0269,40176,ITS4-Fun_2_rev,100.0,23,0,0,66,7,29,27,3,25,5.5e-09,42.8
F3NL0269,40176,ITS4_2_rev,100.0,20,0,0,66,6,25,20,1,20,2.34e-07,37.4
F3NL0269,40176,ITS4ngs_2_rev,95.0,20,1,0,66,6,25,20,1,20,2.85e-06,34.6
F3NL0275,73487,ITS4_2_rev,100.0,15,0,0,23,9,23,20,1,15,3.93e-05,28.3
F3NL0275,73487,ITS4-Fun_2_rev,100.0,14,0,0,23,10,23,27,3,16,0.000137,26.5
F3NL0276,44629,ITS4-Fun_2_rev,100.0,23,0,0,100,8,30,27,3,25,8.83e-09,42.8
F3NL0276,44629,ITS4_2_rev,100.0,20,0,0,100,7,26,20,1,20,3.76e-07,37.4
F3NL0276,44629,ITS4ngs_2_rev,95.0,20,1,0,100,7,26,20,1,20,4.58e-06,34.6
F3NL0283,57316,ITS4-Fun_2_rev,100.0,23,0,0,63,9,31,27,3,25,5.2e-09,42.8
F3NL0283,57316,ITS4_2_rev,100.0,20,0,0,63,8,27,20,1,20,2.21e-07,37.4
F3NL0283,57316,ITS4ngs_2_rev,95.0,20,1,0,63,8,27,20,1,20,2.69e-06,34.6
F3NL0286,47281,ITS4-Fun_2_rev,96.0,25,1,0,43,10,34,27,3,27,3.69e-09,43.7
F3NL0286,47281,ITS4_2_rev,100.0,20,0,0,43,9,28,20,1,20,1.57e-07,37.4
F3NL0286,47281,ITS4ngs_2_rev,95.0,20,1,0,43,9,28,20,1,20,1.91e-06,34.6
F3NL0288,63804,ITS4-Fun_2_rev,100.0,23,0,0,100,7,29,27,3,25,8.83e-09,42.8
F3NL0288,63804,ITS4_2_rev,100.0,20,0,0,100,6,25,20,1,20,3.76e-07,37.4
F3NL0288,63804,ITS4ngs_2_rev,95.0,20,1,0,100,6,25,20,1,20,4.58e-06,34.6
F3NL0289,72875,ITS4_2_rev,100.0,16,0,0,21,6,21,20,1,16,9.77e-06,30.1
F3NL0289,72875,ITS4-Fun_2_rev,100.0,15,0,0,21,7,21,27,3,17,3.41e-05,28.3
F3NL0289,72875,ITS4ngs_2_rev,93.75,16,1,0,21,6,21,20,1,16,0.000119,27.4
F3NL0292,31630,ITS4-Fun_2_rev,96.0,25,1,0,100,10,34,27,3,27,8.83e-09,43.7
F3NL0292,31630,ITS4_2_rev,100.0,20,0,0,100,9,28,20,1,20,3.76e-07,37.4
F3NL0292,31630,ITS4ngs_2_rev,95.0,20,1,0,100,9,28,20,1,20,4.58e-06,34.6
F3NL0292,31630,LR0B_2_rev,94.737,19,1,0,100,41,59,19,1,19,5.57e-05,31.0
F3NL0294,30207,ITS4-Fun_2_rev,100.0,23,0,0,64,10,32,27,3,25,5.3e-09,42.8
F3NL0294,30207,ITS4_2_rev,100.0,20,0,0,64,9,28,20,1,20,2.25e-07,37.4
F3NL0294,30207,ITS4ngs_2_rev,95.0,20,1,0,64,9,28,20,1,20,2.75e-06,34.6
F3NL0295,71759,ITS4_2_rev,100.0,16,0,0,100,8,23,20,1,16,5.57e-05,30.1
F3NL0295,71759,ITS4-Fun_2_rev,100.0,15,0,0,100,9,23,27,3,17,0.000195,28.3
F3NL0298,64982,ITS4-Fun_2_rev,100.0,23,0,0,100,8,30,27,3,25,8.83e-09,42.8
F3NL0298,64982,ITS4_2_rev,100.0,20,0,0,100,7,26,20,1,20,3.76e-07,37.4
F3NL0298,64982,ITS4ngs_2_rev,95.0,20,1,0,100,7,26,20,1,20,4.58e-06,34.6
F3NL0302,73950,ITS4_2_rev,100.0,20,0,0,26,7,26,20,1,20,7.85e-08,37.4
F3NL0302,73950,ITS4-Fun_2_rev,100.0,19,0,0,26,8,26,27,3,21,2.74e-07,35.6
F3NL0302,73950,ITS4ngs_2_rev,95.0,20,1,0,26,7,26,20,1,20,9.56e-07,34.6
F3NL0303,60323,ITS4-Fun_2_rev,100.0,23,0,0,42,9,31,27,3,25,3.58e-09,42.8
F3NL0303,60323,ITS4_2_rev,100.0,20,0,0,42,8,27,20,1,20,1.52e-07,37.4
F3NL0303,60323,ITS4ngs_2_rev,95.0,20,1,0,42,8,27,20,1,20,1.86e-06,34.6
F3NL0316,56549,ITS4-Fun_2_rev,100.0,23,0,0,62,8,30,27,3,25,5.1e-09,42.8
F3NL0316,56549,ITS4_2_rev,100.0,20,0,0,62,7,26,20,1,20,2.17e-07,37.4
F3NL0316,56549,ITS4ngs_2_rev,95.0,20,1,0,62,7,26,20,1,20,2.64e-06,34.6
F3NL0317,65918,ITS4-Fun_2_rev,96.0,25,1,0,62,8,32,27,3,27,5.1e-09,43.7
F3NL0317,65918,ITS4_2_rev,100.0,20,0,0,62,7,26,20,1,20,2.17e-07,37.4
F3NL0317,65918,ITS4ngs_2_rev,95.0,20,1,0,62,7,26,20,1,20,2.64e-06,34.6
F3NL0321,31216,ITS4-Fun_2_rev,96.0,25,1,0,100,9,33,27,3,27,8.83e-09,43.7
F3NL0321,31216,ITS4_2_rev,100.0,20,0,0,100,8,27,20,1,20,3.76e-07,37.4
F3NL0321,31216,ITS4ngs_2_rev,95.0,20,1,0,100,8,27,20,1,20,4.58e-06,34.6
F3NL0321,31216,LR0B_2_rev,94.737,19,1,0,100,40,58,19,1,19,5.57e-05,31.0
F3NL0322,35227,ITS4-Fun_2_rev,100.0,23,0,0,34,9,31,27,3,25,2.72e-09,42.8
F3NL0322,35227,ITS4_2_rev,100.0,20,0,0,34,8,27,20,1,20,1.15e-07,37.4
F3NL0322,35227,ITS4ngs_2_rev,95.0,20,1,0,34,8,27,20,1,20,1.41e-06,34.6
F3NL0323,64681,ITS4-Fun_2_rev,100.0,23,0,0,41,8,30,27,3,25,3.48e-09,42.8
F3NL0323,64681,ITS4_2_rev,100.0,20,0,0,41,7,26,20,1,20,1.48e-07,37.4
F3NL0323,64681,ITS4ngs_2_rev,95.0,20,1,0,41,7,26,20,1,20,1.8e-06,34.6
F3NL0326,35290,ITS4-Fun_2_rev,100.0,23,0,0,68,9,31,27,3,25,5.69e-09,42.8
F3NL0326,35290,ITS4_2_rev,100.0,20,0,0,68,8,27,20,1,20,2.42e-07,37.4
F3NL0326,35290,ITS4ngs_2_rev,95.0,20,1,0,68,8,27,20,1,20,2.95e-06,34.6
F3NL0333,45225,ITS4_2_rev,100.0,20,0,0,27,8,27,20,1,20,8.31e-08,37.4
F3NL0333,45225,ITS4-Fun_2_rev,100.0,19,0,0,27,9,27,27,3,21,2.9e-07,35.6
F3NL0333,45225,ITS4ngs_2_rev,95.0,20,1,0,27,8,27,20,1,20,1.01e-06,34.6
F3NL0335,51206,ITS4-Fun_2_rev,96.0,25,1,0,43,10,34,27,3,27,3.69e-09,43.7
F3NL0335,51206,ITS4_2_rev,100.0,20,0,0,43,9,28,20,1,20,1.57e-07,37.4
F3NL0335,51206,ITS4ngs_2_rev,95.0,20,1,0,43,9,28,20,1,20,1.91e-06,34.6
F3NL0341,41178,ITS4-Fun_2_rev,100.0,20,0,0,29,10,29,27,3,22,9.24e-08,37.4
F3NL0341,41178,ITS4_2_rev,100.0,20,0,0,29,9,28,20,1,20,9.24e-08,37.4
F3NL0341,41178,ITS4ngs_2_rev,95.0,20,1,0,29,9,28,20,1,20,1.13e-06,34.6
F3NL0342,64918,ITS4-Fun_2_rev,100.0,23,0,0,100,8,30,27,3,25,8.83e-09,42.8
F3NL0342,64918,ITS4_2_rev,100.0,20,0,0,100,7,26,20,1,20,3.76e-07,37.4
F3NL0342,64918,ITS4ngs_2_rev,95.0,20,1,0,100,7,26,20,1,20,4.58e-06,34.6
F3NL0345,46736,ITS4-Fun_2_rev,100.0,23,0,0,100,7,29,27,3,25,8.83e-09,42.8
F3NL0345,46736,ITS4_2_rev,100.0,20,0,0,100,6,25,20,1,20,3.76e-07,37.4
F3NL0345,46736,ITS4ngs_2_rev,95.0,20,1,0,100,6,25,20,1,20,4.58e-06,34.6
F3NL0359,68610,ITS4-Fun_2_rev,96.0,25,1,0,42,9,33,27,3,27,3.58e-09,43.7
F3NL0359,68610,ITS4_2_rev,100.0,20,0,0,42,8,27,20,1,20,1.52e-07,37.4
F3NL0359,68610,ITS4ngs_2_rev,95.0,20,1,0,42,8,27,20,1,20,1.86e-06,34.6
F3NL0360,61032,ITS4-Fun_2_rev,96.0,25,1,0,100,9,33,27,3,27,8.83e-09,43.7
F3NL0360,61032,ITS4_2_rev,100.0,20,0,0,100,8,27,20,1,20,3.76e-07,37.4
F3NL0360,61032,ITS4ngs_2_rev,95.0,20,1,0,100,8,27,20,1,20,4.58e-06,34.6
F3NL0360,61032,LR0B_2_rev,94.737,19,1,0,100,40,58,19,1,19,5.57e-05,31.0
F3NL0361,46539,ITS4-Fun_2_rev,100.0,23,0,0,100,9,31,27,3,25,8.83e-09,42.8
F3NL0361,46539,ITS4_2_rev,100.0,20,0,0,100,8,27,20,1,20,3.76e-07,37.4
F3NL0361,46539,ITS4ngs_2_rev,95.0,20,1,0,100,8,27,20,1,20,4.58e-06,34.6
F3NL0363,39524,ITS4-Fun_2_rev,100.0,23,0,0,100,9,31,27,3,25,8.83e-09,42.8
F3NL0363,39524,ITS4_2_rev,100.0,20,0,0,100,8,27,20,1,20,3.76e-07,37.4
F3NL0363,39524,ITS4ngs_2_rev,95.0,20,1,0,100,8,27,20,1,20,4.58e-06,34.6
F3NL0369,53145,ITS4-Fun_2_rev,100.0,23,0,0,100,8,30,27,3,25,8.83e-09,42.8
F3NL0369,53145,ITS4_2_rev,100.0,20,0,0,100,7,26,20,1,20,3.76e-07,37.4
F3NL0369,53145,ITS4ngs_2_rev,95.0,20,1,0,100,7,26,20,1,20,4.58e-06,34.6
F3NL0383,48313,ITS4-Fun_2_rev,100.0,23,0,0,73,9,31,27,3,25,6.18e-09,42.8
F3NL0383,48313,ITS4_2_rev,100.0,20,0,0,73,8,27,20,1,20,2.63e-07,37.4
F3NL0383,48313,ITS4ngs_2_rev,95.0,20,1,0,73,8,27,20,1,20,3.2e-06,34.6
F3NL0384,51382,ITS4-Fun_2_rev,96.0,25,1,0,100,10,34,27,3,27,8.83e-09,43.7
F3NL0384,51382,ITS4_2_rev,100.0,20,0,0,100,9,28,20,1,20,3.76e-07,37.4
F3NL0384,51382,ITS4ngs_2_rev,95.0,20,1,0,100,9,28,20,1,20,4.58e-06,34.6
F3NL0384,51382,LR0B_2_rev,94.737,19,1,0,100,41,59,19,1,19,5.57e-05,31.0
F3NL0386,39408,ITS4-Fun_2_rev,100.0,23,0,0,71,7,29,27,3,25,5.99e-09,42.8
F3NL0386,39408,ITS4_2_rev,100.0,20,0,0,71,6,25,20,1,20,2.55e-07,37.4
F3NL0386,39408,ITS4ngs_2_rev,95.0,20,1,0,71,6,25,20,1,20,3.1e-06,34.6
F3NL0388,57192,ITS4-Fun_2_rev,96.0,25,1,0,100,8,32,27,3,27,8.83e-09,43.7
F3NL0388,57192,ITS4_2_rev,100.0,20,0,0,100,7,26,20,1,20,3.76e-07,37.4
F3NL0388,57192,ITS4ngs_2_rev,95.0,20,1,0,100,7,26,20,1,20,4.58e-06,34.6
F3NL0388,57192,LR0B_2_rev,94.737,19,1,0,100,39,57,19,1,19,5.57e-05,31.0
F3NL0390,36333,ITS4_2_rev,100.0,20,0,0,25,6,25,20,1,20,8.61e-08,37.4
F3NL0390,36333,ITS4-Fun_2_rev,100.0,19,0,0,25,7,25,27,3,21,3e-07,35.6
F3NL0390,36333,ITS4ngs_2_rev,95.0,20,1,0,25,6,25,20,1,20,1.05e-06,34.6
F3NL0394,72129,ITS4-Fun_2_rev,100.0,21,0,0,28,8,28,27,3,23,2.51e-08,39.2
F3NL0394,72129,ITS4_2_rev,100.0,20,0,0,28,7,26,20,1,20,8.77e-08,37.4
F3NL0394,72129,ITS4ngs_2_rev,95.0,20,1,0,28,7,26,20,1,20,1.07e-06,34.6
F3NL0396,56165,ITS4-Fun_2_rev,96.0,25,1,0,100,10,34,27,3,27,8.83e-09,43.7
F3NL0396,56165,ITS4_2_rev,100.0,20,0,0,100,9,28,20,1,20,3.76e-07,37.4
F3NL0396,56165,ITS4ngs_2_rev,95.0,20,1,0,100,9,28,20,1,20,4.58e-06,34.6
F3NL0396,56165,LR0B_2_rev,94.737,19,1,0,100,41,59,19,1,19,5.57e-05,31.0
F3NL0399,60886,ITS4-Fun_2_rev,96.0,25,1,0,40,7,31,27,3,27,3.37e-09,43.7
F3NL0399,60886,ITS4_2_rev,100.0,20,0,0,40,6,25,20,1,20,1.43e-07,37.4
F3NL0399,60886,ITS4ngs_2_rev,95.0,20,1,0,40,6,25,20,1,20,1.74e-06,34.6
F3NL0402,69914,ITS4-Fun_2_rev,100.0,23,0,0,63,9,31,27,3,25,5.2e-09,42.8
F3NL0402,69914,ITS4_2_rev,100.0,20,0,0,63,8,27,20,1,20,2.21e-07,37.4
F3NL0402,69914,ITS4ngs_2_rev,95.0,20,1,0,63,8,27,20,1,20,2.69e-06,34.6
F3NL0403,59593,ITS4_2_rev,100.0,20,0,0,28,9,28,20,1,20,8.77e-08,37.4
F3NL0403,59593,ITS4-Fun_2_rev,100.0,19,0,0,28,10,28,27,3,21,3.06e-07,35.6
F3NL0403,59593,ITS4ngs_2_rev,95.0,20,1,0,28,9,28,20,1,20,1.07e-06,34.6
